1,231,3.0
2,237,3.0
3,222,3.0
4,184,2.75
5,274,4.4
6,253,4.833333333333333
7,301,5.285714285714286
8,395,5.625
9,426,6.222222222222222
10,617,7.5
11,455,8.0
12,425,8.833333333333334
13,374,9.461538461538462
14,648,9.857142857142858
15,625,11.133333333333333
16,643,12.0
17,644,12.764705882352942
18,742,13.38888888888889
19,710,14.263157894736842
20,583,14.9
21,567,15.857142857142858
22,983,16.954545454545453
23,830,17.695652173913043
24,1095,18.916666666666668
25,749,19.56
26,841,20.26923076923077
27,1039,20.77777777777778
28,937,22.285714285714285
29,1140,24.344827586206897
30,1046,25.066666666666666
31,936,25.29032258064516
32,675,25.1875
33,872,26.363636363636363
34,675,26.323529411764707
35,745,26.742857142857144
36,1014,28.22222222222222
37,1119,29.972972972972972
38,655,29.736842105263158
39,728,29.53846153846154
40,990,29.5
41,1204,31.170731707317074
42,1116,31.928571428571427
43,1035,32.906976744186046
44,1041,33.56818181818182
45,984,34.577777777777776
46,1199,36.41304347826087
47,1104,37.8936170212766
48,1250,42.958333333333336
49,1228,44.265306122448976
50,993,44.6
51,1035,45.21568627450981
52,1174,46.59615384615385
53,1070,47.43396226415094
54,939,47.48148148148148
55,945,47.96363636363636
56,1102,48.94642857142857
57,1120,49.96491228070175
58,1177,51.172413793103445
59,1288,55.0
60,1027,55.36666666666667
61,737,54.967213114754095
62,1383,57.54838709677419
63,589,57.25396825396825
64,1210,57.5
65,1056,57.90769230769231
66,1340,61.04545454545455
67,1058,61.1044776119403
68,1147,61.73529411764706
69,1487,65.02898550724638
70,933,64.9
71,1075,65.2394366197183
72,1050,65.43055555555556
73,1311,66.41095890410959
74,935,66.33783783783784
75,1070,66.64
76,713,66.55263157894737
77,979,66.33766233766234
78,1104,66.1025641025641
79,526,65.59493670886076
80,1237,66.1875
81,1038,66.65432098765432
82,1081,66.98780487804878
83,552,66.46987951807229
84,1120,66.89285714285714
85,1383,69.82352941176471
86,1255,70.40697674418605
87,1234,71.14942528735632
88,1534,74.22727272727273
89,1518,77.04494382022472
90,516,76.32222222222222
91,1650,79.54945054945055
92,1189,80.04347826086956
93,1404,82.97849462365592
94,657,82.43617021276596
95,711,82.16842105263157
96,347,81.40625
97,545,80.82474226804123
98,1411,83.05102040816327
99,1070,83.20202020202021
100,1063,83.39
101,464,82.78217821782178
102,1165,82.72549019607843
103,1024,82.63106796116504
104,1110,83.14423076923077
105,1408,85.03809523809524
106,1101,85.22641509433963
107,1157,85.48598130841121
108,1142,85.76851851851852
109,1201,86.80733944954129
110,1300,87.25454545454545
111,940,86.97297297297297
112,495,86.48214285714286
113,1159,88.70796460176992
114,1031,88.70175438596492
115,1337,89.3391304347826
116,1339,89.73275862068965
117,1322,90.94017094017094
118,1163,91.16101694915254
119,1393,92.72268907563026
120,1393,93.50833333333334
121,1412,95.71900826446281
122,825,95.42622950819673
123,1568,97.69918699186992
124,1166,97.79032258064517
125,953,97.576
126,1102,97.5
127,793,97.0
128,1282,97.796875
129,1345,98.4186046511628
130,469,97.83846153846154
131,657,97.22900763358778
132,1670,99.22727272727273
133,949,98.69924812030075
134,1238,98.93283582089552
135,1117,98.93333333333334
136,1525,100.75
137,1236,100.95620437956204
138,1194,101.47101449275362
139,1563,103.25179856115108
140,1697,105.32142857142857
