Episode,Steps,Reward
364,1893,139.6675824
365,1325,140.0136986
366,617,139.6885246
367,2155,140.4441417
368,1934,141.1711957
369,2022,141.9159892
370,1112,141.7324324
371,2134,142.4501348
372,690,142.1424731
373,1907,142.8579088
374,2086,143.6122995
375,1253,144.152
376,963,143.8723404
377,2096,144.6100796
378,2134,145.3333333
379,1850,146
380,930,146.2263158
381,1318,146.7585302
382,2152,147.4712042
383,2151,148.1906005
384,2038,148.8619792
385,2299,149.5818182
386,1560,150.1398964
387,1909,150.8036176
388,696,150.4742268
389,1972,151.1619537
390,2016,151.8538462
391,2075,152.5473146
392,1988,153.2066327
393,2056,153.8905852
394,988,153.6675127
395,1469,153.9265823
396,2007,154.5858586
397,1596,154.9370277
398,2157,155.6155779
399,819,155.2982456
400,1467,155.735
401,1875,156.3591022
402,2099,157.0024876
403,2102,157.6699752
404,2099,158.3242574
405,1496,158.7901235
406,2049,159.4384236
407,1551,159.8992629
408,560,159.5416667
409,1272,159.403423
410,1257,159.295122
411,1124,159.1265207
412,1413,159.538835
413,2015,160.1549637
414,1781,160.7077295
415,1102,160.5108434
416,1710,161.0817308
417,1990,161.6594724
418,962,161.3971292
419,1901,161.9880668
420,2032,162.6095238
421,2056,163.2280285
422,765,162.8933649
423,1802,163.4373522
424,1855,164.004717
425,1936,164.5670588
426,1365,164.9295775
427,1140,164.6885246
428,1356,165.1168224
429,2279,165.7365967
430,1986,166.3372093
431,1975,166.9396752
432,2094,167.5393519
433,2042,168.1200924
434,1408,168.0875576
435,2669,168.691954
436,1965,169.2568807
437,2074,169.8443936
438,2032,170.4018265
439,2452,170.9954442
440,1934,171.5386364
441,2065,172.106576
442,861,171.7624434
443,1616,172.0564334
444,358,171.6981982
445,2064,172.2606742
446,1627,172.7197309
447,1796,173.2281879
448,1105,173.0111607
449,2208,173.5746102
450,2017,174.1266667
451,2084,174.6784922
452,1409,174.8584071
453,1971,175.3951435
454,1817,175.8810573
455,1460,176.2835165
456,1842,176.7763158
457,1994,177.3129103
458,476,176.9694323
459,1883,177.4553377
460,1541,177.8847826
461,2327,178.4078091
462,1568,178.8398268
463,721,178.4902808
464,2215,179.0237069
465,1443,179.3397849
466,1791,179.7446352
467,2138,180.267666
468,1931,180.767094
469,2121,181.2835821
470,1881,181.7595745
471,2096,182.2781316
472,1847,182.7415254
473,2180,183.2494715
474,2034,183.7531646
475,2192,184.2547368
476,2328,184.7752101
477,2171,185.2809224
478,1911,185.7677824
479,2356,186.2713987
480,960,186.0208333
481,2092,186.5051975
482,2307,187.0124481
483,596,186.679089
484,2080,187.1590909
485,2522,187.6556701
486,1560,188.0658436
487,1188,187.8747433
488,1320,187.6536885
489,797,187.398773
490,2331,187.8816327
491,1979,188.3523422
492,2245,188.8373984
493,2177,189.3123732
494,821,188.9817814
495,1964,189.4525253
496,1921,189.8971774
497,2007,190.3400402
498,1904,190.7751004
499,2542,191.250501
500,2044,191.72
501,2210,192.1896208
502,1523,192.5179283
503,2037,192.9761431
504,1041,192.6845238
505,686,192.3346535
506,2082,192.7964427
507,1823,193.2209073
508,1859,193.6299213
509,2145,194.086444
510,1753,194.4784314
511,2060,194.8962818
512,2101,195.3476563
513,2217,195.7660819
514,745,195.4202335
515,2367,195.8699029
516,1905,196.2732558
517,1915,196.6615087
518,2066,197.0984556
519,2162,197.5414258
520,2145,197.9730769
521,2182,198.403071
522,2157,198.8390805
523,2154,199.2734226
524,1004,199.0801527
525,2217,199.5047619
526,2019,199.9011407
527,1282,200.0417457
528,2088,200.4715909
529,1155,200.2722117
530,2016,200.6716981
531,1745,201.0320151
532,1170,200.7669173
533,1017,200.5159475
534,2564,200.9475655
535,2312,201.3757009
536,2408,201.8115672
537,2358,202.2383613
538,1553,202.4182156
539,2670,202.8423006
540,1578,203.0925926
541,2434,203.5064695
542,2444,203.9261993
543,2515,204.3443831
544,2078,204.7444853
545,2372,205.1633028
546,2199,205.5750916
547,891,205.2559415
548,1650,205.5383212
549,1977,205.9107468
550,2535,206.3345455
551,2061,206.7332123
552,1913,207.0996377
553,1027,206.8716094
554,1937,207.2111913
555,2316,207.6018018
556,2275,207.9784173
557,2501,208.3895871
558,1151,208.4247312
559,1544,208.7406082
560,1281,208.8767857
561,720,208.5918004
562,891,208.297153
563,1527,208.5719361
564,1034,208.3244681
565,1670,208.6088496
566,912,208.3674912
567,1316,208.5784832
568,1355,208.790493
569,1062,208.6485062
570,1288,208.7491228
571,1116,208.5323993
572,1000,208.3199301
573,532,207.9790576
574,977,207.7473868
575,2610,208.0991304
576,1356,208.2743056
577,1305,208.4280763
578,1608,208.7231834
579,995,208.4801382
580,1337,208.7413793
581,813,208.4216867
582,1565,208.7147766
583,648,208.4150943
