18.06642,-24.268808,-24.341942,-24.105722,-23.939428,-23.551315,-22.958992,-22.115047,-21.76218,-21.273447,-22.393097,-22.248728,-22.699278,-23.11003,-22.43214,-22.406252,-22.752209,-22.857862,-22.71192,-23.476675,-23.286646,-22.45677,-21.717773,-21.196894,-20.829346,-21.117088,-21.057531,-21.99691,-22.793144,-23.220245,-25.143312,-25.285147,-23.93438,-24.126953,-24.086933,-24.155228,-23.77728,-23.156355,-22.551481,-23.747725,-23.326637,-21.687742,-20.556734,-19.937939,-6.0229416,-7.567637,-8.480682,-7.9303603,-8.390447,-9.168415,-9.650373,-10.713116,-10.639632,-11.368371,-11.235537,-10.496458,-10.564326,-10.547479,-9.637898,-6.9236927,-7.9313173,-8.690937,-9.080693,-9.327112,-9.418602,-7.937101,-7.44312,-6.9239583,-6.8218107,-6.855423,-7.883786,-8.702802,-8.721661,-8.976478,-8.72607,-8.476462,-6.892706,-7.1803226,-6.532899,-5.7895365,-5.0378866,-5.649154,-5.805548,-5.351166,-5.0297933,-4.657623,-5.7015414,-4.970232,-5.669559,-6.3046823,-6.8410735,-6.6212177,-6.6410966,-6.682362,-7.4596424,-8.47474,-8.286521,-7.7000675,-7.5443664,-6.6312313,-5.870866,-5.6615114,-5.513548,-6.331814,-6.784354,-7.861771,-8.026669,-8.1343565,-8.640533,-8.470397,-9.182818,-9.819569,-8.837236,-8.9073105,-9.376388,-8.959983,-8.45478,-9.1204,-8.547698,-10.00325,-10.497599,-13.841768,-14.314162,-14.443058,-14.950462,-14.7695,-14.573204,-14.460685,4.3168817,4.475412,4.4721913,4.878006,5.519141,5.6777344,6.639676,6.829566,15.750722,7.4002166,8.073565,8.60404,8.193084,9.008938,9.833289,9.760723,10.151427,9.475565,10.728155,11.092192,11.395612,11.683069,14.929839,14.521559,14.292093,14.580973,14.215279,14.887868,14.488002,15.342492,14.90261,8.299654,8.155024,7.976755,8.148491,8.741444,10.529977,10.558791,11.162182,11.554577,11.965687,12.046984,12.758956,12.849984,14.029817,12.879483,12.97702,13.302457,13.79104,13.339607,10.365992,9.758404,10.559887,8.961994,7.971905,5.7161527,4.448553,5.5288954,5.355943,6.4388933,6.9728136,6.1543293,7.484795,7.385889,9.235529,9.856509,10.579172,10.736976,11.290282,12.269011,11.769777,9.647844,9.935715,10.238885,11.11415,11.748099,14.4510975,14.364188,14.383072,14.822847,14.894862,15.063677,14.895854,8.010474,7.7856255,5.928234,4.441289,5.386854,5.217132,6.3044963,6.846372,5.8441925,6.880554,7.431182,8.769529,9.571075,10.1521015,9.961409,11.440738,12.967939,13.449266,12.352235,13.415568,13.532138,13.722521,13.738262,13.743104,13.835678,13.080656,13.515321,12.459079,12.362609,5.921395,5.826961,14.55285,14.562778,14.275061,14.168282,13.531452,13.537609,13.809486,14.312415,14.684582,15.57308,16.26575,16.31674,16.287962,15.936845,17.855438,17.956963,18.22257,18.311445,18.532871,18.761162,18.363377,-20.66341,4.7820873,4.6148405,4.3157964,3.9039955,3.893311,3.7033904,4.038046,4.6865826,5.1169286,5.7647724,6.203708,6.8391767,7.144941,7.9919677,7.878752,7.505063,7.807956,8.042305,7.67247,7.8417306,7.4221296,7.4191284,6.880696,6.4817457,6.1377826,5.9919343,5.911873,5.924438,6.3864975,7.038631,6.8205442,6.378591,6.3600125,7.4802313,8.470191,9.258063,9.468331,9.146284,8.382696,8.576543,8.161281,8.384111,8.7710495,25.189466,24.836176,27.286232,26.773048,26.864119,27.016731,26.654402,26.472635,26.946198,25.725122,25.506668,25.538216,25.328125,24.602066,24.594599,26.690125,25.715456,25.035295,25.861063,25.370852,24.967567,26.247288,25.668753,25.579027,25.377638,25.164751,25.296314,25.179129,25.798063,24.095385,22.73123,22.236738,21.174715,21.515547,21.287603,20.698887,20.86095,21.707552,21.950209,21.396818,20.94278,20.2125,19.361517,18.324942,17.427082,17.386852,18.869299,18.910418,17.94546,17.648987,17.297297,17.275473,17.34401,17.754827,18.357943,18.566065,18.440474,17.914034,17.069286,16.889765,16.112904,16.298313,16.57732,16.363968,16.194168,15.446169,15.648504,18.837889,18.99357,18.176659,17.656239,17.124676,17.915878,17.328182,17.30435,16.727867,16.49321,13.596091,13.223941,13.095138,12.770161,12.898495,13.031226,13.091395,-20.289154,-20.420643,-20.41639,-20.686918,-21.134262,-21.21324,-21.589964,-21.65142,-13.332612,-22.022633,-22.774847,-23.018675,-22.977343,-23.002943,-22.730312,-22.986807,-23.004438,-23.29761,-22.483444,-22.380539,-21.59772,-21.50365,-18.403437,-17.948027,-17.7463,-17.378763,-17.145668,-16.177816,-15.952571,-16.161074,-15.734351,-11.780192,-11.932276,-12.212166,-12.83023,-13.64042,-18.12363,-18.278116,-18.80663,-18.910416,-19.842445,-19.276846,-19.493551,-20.088236,-18.444408,-18.30865,-18.562645,-19.18275,-18.939524,-19.985659,-20.247482,-20.035149,-19.613892,-18.395948,-16.617311,-14.221882,-13.315852,-13.180777,-12.660257,-12.635679,-13.455718,-11.708935,-12.022919,-12.553224,-12.986875,-13.719729,-14.444062,-14.094254,-15.075522,-17.529154,-17.053898,-19.902317,-20.14537,-19.6574,-20.263456,-20.364647,-19.428852,-20.169922,-19.860392,-20.63438,-20.353077,-20.166414,-20.000319,-16.05026,-15.956539,-14.307001,-13.35449,-13.341748,-12.748403,-12.926375,-13.457783,-11.605937,-11.646395,-13.12828,-12.773542,-14.167074,-15.442201,-15.254561,-16.137024,-16.799397,-16.77875,-16.60087,-14.908664,-14.447951,-12.505409,-12.536152,-12.521625,-12.235554,-11.711697,-11.770806,-11.370536,-11.350816,-17.260178,-17.335648,-24.353743,-24.39667,-24.555706,-24.57924,-25.84639,-26.225431,-26.430414,-26.55026,-26.728813,-26.235493,-25.44868,-25.15522,-25.053644,-24.75144,-22.5428,-21.88835,-21.690506,-21.812876,-21.985918,-22.334766,-22.314903
2.910653,5.4838686,5.700836,3.9592428,3.0590394,4.032526,3.4153976,3.3008752,2.9085379,2.4292002,1.962654,2.2401295,1.818444,0.4435273,-0.09798676,-0.30161154,-6.361669,-6.4874086,-7.187047,-5.8457875,-5.8310843,-7.310551,-10.318609,-8.236433,-7.8253303,-7.958788,-9.467076,-9.83436,-11.506788,-12.12056,-12.308727,-13.148758,-13.89806,-17.675577,-18.02978,-17.999138,-17.983496,-18.065617,-18.087086,-17.854362,-1.2001371,-1.4565372,-1.1573501,0.03432544,-0.06084816,-0.2655681,-0.2768258,0.27744985,0.49379826,1.5125673,1.6100657,2.238737,2.0083048,3.3731732,3.2762961,3.4600744,6.6025524,6.4324207,6.368185,5.6158175,5.777311,5.2003446,4.73673,4.4557405,3.0721405,4.2289777,2.3625746,1.6782569,1.3041198,1.8424226,1.8275821,1.3460953,2.4950957,3.2810585,3.8688447,6.13311,4.202436,3.6373231,2.0200882,2.8444166,1.078697,1.7725971,0.30887577,-0.26555836,-0.61295867,-1.4062968,-1.582185,-1.2205024,-1.1679779,-0.65876114,-0.2457086,2.4062817,1.208615,1.6117779,0.77905995,0.4762357,0.35459322,2.1808026,2.6881187,3.7958755,7.058642,6.954493,7.7751904,6.3973727,6.3406186,8.423435,8.548601,8.399828,7.7913895,7.226429,6.602532,6.2210073,5.5348005,5.36938,4.630954,3.831148,4.48292,3.0950613,2.4327462,2.9119127,1.2524796,-1.670956,1.9069455,1.877085,2.8985739,2.7810488,0.3045716,-8.103107,-0.7924477,-1.1688426,-1.8277116,-5.157977,-3.6938686,-5.9299965,-10.0214815,-6.35918,-6.7889037,-7.319662,-8.024041,-11.668063,-12.648063,-13.053435,-13.058396,-13.508563,-13.6970215,-14.401785,-14.418318,-14.6140995,-15.35959,-15.508735,-15.469067,-16.198545,-15.997652,-16.372406,-16.780458,9.527362,9.505863,8.55811,9.221597,9.536401,9.840918,10.476297,10.762416,11.533168,11.80322,9.768655,9.799124,10.03835,10.745489,10.619531,10.258505,9.439788,9.377569,-0.5516322,-1.0227001,-1.5432553,1.1832149,2.6064613,2.3979719,-1.688831,-1.7803605,-2.1721447,-3.4133697,-3.846901,-3.7900043,-4.069074,-4.526063,-4.8860497,-6.1980743,-7.369129,-6.7370944,-5.653382,-5.6774545,-7.779118,-7.025877,-7.5664053,-10.9322815,-7.39577,-12.422722,-9.017031,-9.815272,-9.528921,-10.339156,-11.046207,-11.889029,-12.66929,-12.741065,-13.276746,-14.0189905,-11.521673,-11.918723,-11.906296,-11.313393,-16.466913,-16.032038,-16.01166,-16.269093,-15.141101,-14.546412,-3.6971607,-3.8806093,-3.0095413,1.0396578,13.821542,13.6935835,14.969527,14.814418,14.679288,13.28507,14.536735,14.251751,5.4173703,-1.134427,-1.3445312,-1.383364,-3.0836859,-3.7621076,-4.6085215,-6.78295,-8.5788765,-5.7277193,-6.067489,-4.5816717,-9.724418,-5.6010084,-10.963467,-12.518245,-12.265512,-12.883426,-16.6312,-16.450663,-17.338392,-17.529228,-18.196823,-18.389086,-18.637142,-17.896322,16.320784,16.259686,16.132174,15.585437,15.501389,15.293402,14.775345,14.955759,14.535469,13.326559,11.688257,11.727704,11.007087,11.06458,10.4473,9.469448,8.584501,8.050764,7.8847504,7.54526,7.440756,9.568341,-2.9853256,-3.3062618,-14.053284,-16.18926,-14.701207,-15.5311,-14.900101,-14.797193,-16.84755,-14.742579,-13.964442,-13.595242,-11.559968,-10.267961,-9.860031,-4.111111,-2.8002272,-2.5216284,-2.6898065,-2.9029386,-3.2200153,-5.3223324,-4.8843765,-11.954075,-13.055697,-13.713518,-13.845573,-13.368501,-13.675817,-13.357944,-13.116844,-13.312264,-9.060576,-8.750794,-7.929174,-7.3848667,-6.685318,-5.897075,-5.115706,6.7450986,6.976955,7.809693,6.485831,7.135677,7.842538,9.648884,11.352507,11.434514,13.889134,14.129498,13.616146,14.437176,12.134341,12.705453,12.8861685,5.3639655,4.817965,3.8940663,2.8796911,2.3746068,1.707266,1.1229669,1.4897273,6.540188,2.2259815,7.516703,7.443582,8.07842,8.65636,8.033499,8.638861,8.363813,8.024092,8.8060255,-2.8166378,-12.174728,-12.974904,-15.601843,-12.73551,-14.941107,-12.680939,-13.340906,-14.314175,-12.423503,-11.501556,-10.255239,-9.529938,-8.832111,-8.458666,-8.407991,2.8562815,2.469694,2.8885086,5.2150545,6.905105,5.9723763,5.783844,3.6401775,3.817271,-0.103985794,-0.24895015,0.4649301,8.604421,8.358566,12.246601,12.644551,12.526122,13.658394,12.112797,11.330194,10.715188,7.201548,6.6608467,6.0164247,5.5946946,4.3155713,5.3909597,4.3818164,4.642403,5.3075037,3.3150218,-0.023012374,0.6736973,-10.071289,-11.10302,-16.78133,2.5267725,-16.542496,-16.17497,-15.712501,-13.378321,-15.2316885,-12.828497,-7.978173,-10.605296,-9.557478,-9.941875,-9.862094,-4.342751,-3.2165098,-3.2886121,-2.2686331,-2.4873483,-1.0863707,-0.9430323,0.20127958,-0.3970213,-1.5118388,0.13624248,0.5970827,0.2006633,-1.0324873,-1.150147,-0.32889265,4.551433,4.3210473,7.0075784,7.361467,8.075087,7.3790536,7.1110044,6.6063166,6.5097585,6.765162,14.57279,14.329809,13.69991,13.792449,13.529772,12.956286,10.063109,9.818691,2.838912,2.6131644,2.7598069,0.8451709,-9.885953,-9.553252,-13.802163,-13.994386,-13.192756,-10.923769,-9.706619,-10.283248,-13.596572,-12.944049,-12.234355,-11.0750065,-8.59419,-8.9553385,-16.52418,-16.433657,-0.44672883,-0.7522025,-0.8695186,-3.501136,-7.6004353,-4.0884285,-7.058407,-6.892691,-8.764331,-8.955585,-9.65369,-10.422534,-10.205502,-10.97239,-10.915924,-10.782667,6.536079,6.858967,7.2565556,7.2088823,-7.312118,-6.596938,-6.3676324,-6.102349,-5.9951696,-5.8345003,1.7227385,2.9307938,3.068814,-0.11730598,8.861168,8.708795,8.248119,8.67733,7.681674,6.904196,6.788342,6.0569825,14.621218,-3.6092007,-4.224025,-3.3571625,-11.668068,-11.735578,-9.766349,-11.278809,-6.0394444,-0.30916527,-0.8169832,2.234335,-0.15057151,1.8205366,0.008388748,-0.19257876,0.27337012,0.505385,1.8770674,2.4528506,2.3172076,2.844444,2.8623025,2.1527424,1.7452421,1.5793433,15.403177,16.347595,17.098377,15.940102,16.404774,16.694618,16.436357,17.3476,17.12033,17.754974,17.623688,18.07107,18.056576,18.389961,18.591969,19.194145,19.68154,19.781368,20.163054,19.975933,19.814013
2.0992212,2.0829442,2.0584233,1.3667642,1.3014857,0.8927168,1.0048589,0.7638609,0.42172825,0.18634304,0.12284244,0.059838217,-1.2952131,-3.859423,-4.4286976,-5.320695,-5.655177,-5.9922256,-6.161175,4.6809535,4.5874124,4.784198,5.3348403,5.3542814,5.8832226,6.4744444,8.012662,8.065834,8.610894,-3.186121,-3.2599149,-3.185251,-3.2228405,-2.7482765,-3.1288078,-4.212914,-4.047423,-3.31718,-4.403084,-5.4700327,-4.5833235,-5.2697144,-5.721697,-6.141032,-8.564889,-9.524957,-9.830753,-10.1208725,-10.898662,-11.64771,-12.096285,-12.378122,-12.444873,-13.110891,-13.135035,-13.5203085,-13.954604,-13.70257,-13.237465,-13.8808565,10.334379,10.100423,9.363346,10.463816,10.182488,10.066533,10.937572,10.862775,11.693638,12.06012,12.996962,13.480933,13.369024,13.328969,12.93656,12.544557,9.7569895,10.080056,9.002641,8.278303,6.8720207,6.116475,5.9891872,5.1904426,4.7094855,4.488241,3.7815843,2.8353422,2.8198433,1.712826,2.4155464,2.4784446,3.1810215,3.3989272,4.1321797,4.7548275,5.241233,6.5070944,6.14729,7.616109,7.2963123,6.894444,6.783334,6.5918274,5.2231245,5.1812205,5.3000083,2.5380204,2.3808048,1.3751123,1.2431719,0.88150626,0.054544963,-1.8143251,-2.255014,-1.0464973,-3.0205286,-3.4160738,-3.6700797,-4.3730125,-5.0350246,-5.580309,-7.96083,-9.281242,-8.866281,-10.205497,-10.827439,-11.493496,-12.568645,-13.206863,-13.229304,-13.847516,-13.939107,-14.52678,-14.334446,-14.595144,-14.974518,-15.326304,-15.683153,9.537606,6.9250793,7.6362796,8.609159,11.477984,11.364395,11.603467,12.181128,12.204722,14.600152,14.267083,14.7762985,14.699121,14.121626,14.084576,13.141291,8.095172,8.255688,6.3670425,8.1117935,7.768444,8.279099,8.8521595,9.891564,8.89907,7.001734,4.7655363,5.8129187,4.159064,2.7340229,2.5446734,2.9185028,3.7287319,4.4847884,4.2806787,10.358568,11.488075,10.876525,11.214116,11.255585,10.146286,10.427463,8.504366,8.758765,9.06032,10.039329,-0.8547888,-0.78029627,-0.80624396,-3.573306,-3.8488572,-6.8978815,-7.1693916,-6.3553724,-6.7235355,-6.270542,-7.731064,-8.136959,-7.7826614,-7.273738,-8.491749,-8.195536,-7.8529053,-9.022149,-6.926765,-0.05737755,-0.19353344,0.36980087,2.1552687,2.8853388,1.9037799,2.4325993,1.4281002,1.0618266,0.59057564,-2.7312443,-2.9659746,-5.0627255,-5.0008373,-5.5713434,-5.870749,-5.740272,-6.1517234,-6.5543003,-6.6166387,-4.7452865,-7.316789,-7.059444,-7.4876633,-8.662887,-6.661018,-6.439254,-6.4848747,-6.354111,-6.543228,-6.4373455,-6.0279064,-5.6113153,-6.4914436,-6.0884333,-5.569585,-5.2048726,-5.61708,-6.1931195,-6.8749723,-6.7893186,-0.4477161,0.046878185,1.3989238,1.5994117,0.95363504,0.90496624,0.95817626,1.2239709,2.0959322,2.0812337,3.0254047,3.483388,3.7268484,4.2269053,3.9668522,4.3656487,3.0415611,2.3759634,1.9910916,2.619743,3.9239295,4.277846,3.7995925,3.6407688,3.5804923,2.9172008,3.704696,3.4445264,3.0053058,2.5898817,2.2389488,2.0388744,2.0227418,1.865798,5.1103377,5.5280814,5.3198442,5.284225,5.4512005,7.4722953,7.6000276,7.174339,7.2250376,7.5402207,8.694842,8.6061,8.046544,-6.931568,-7.107652,-9.263559,-8.756983,-9.322794,-9.352368,-9.265778,-9.228256,-9.53831,-9.137714,-8.118796,-9.171427,-9.615839,-10.165675,-10.420061,-8.84056,-8.146422,-8.524893,-8.609116,-8.550539,-8.530678,-8.53355,-9.340098,-10.063944,-9.841782,-9.014446,-9.248997,-8.300608,-8.581887,-8.330494,-8.205344,-8.853424,14.145783,11.829636,12.71412,13.091011,8.626758,8.49378,8.829931,9.960967,10.39229,12.04303,12.081789,12.785622,12.852411,12.910114,13.232708,12.920005,13.479037,13.52929,13.125468,12.305474,11.372196,10.691803,9.870382,10.329443,11.773625,11.500261,11.966709,12.013338,11.779304,11.868695,12.087852,12.142201,12.480328,13.286272,13.287752,13.0847,13.214464,13.450757,12.752623,12.644737,12.46071,11.717455,11.267282,10.828632,9.953811,10.395631
