25.561163,-21.16908,-21.140795,-21.674696,-21.28637,-21.90062,-22.467384,-21.571154,-19.7831,-19.18841,-18.985788,-19.29745,-19.985098,-20.339619,-20.326492,-20.642136,-20.285814,-19.38571,-20.142744,-20.424463,-20.85751,-21.80707,-22.144514,-22.306454,-21.983461,-18.681538,-17.162653,-15.746969,-14.528906,-14.590835,-12.94719,-12.8062525,-12.602197,-12.664774,-12.648319,-12.717542,-14.04299,-13.806054,-14.999631,-14.521267,-15.820293,-15.781391,-14.987049,-15.045307,-15.28066,-14.873784,-15.5810175,-15.42808,-16.310678,-17.0396,-17.372786,-19.559498,-20.206623,-20.521605,-20.466845,-20.741732,-21.045094,-21.401365,-21.98236,-22.713705,-22.567997,-22.777458,-22.341316,-22.232368,-21.253267,-21.69616,-20.973171,-20.933807,-21.558962,-21.704828,-21.5139,-21.709425,-21.689589,-23.672956,-24.520596,-27.6319,-28.374985,-27.922531,-29.599577,-28.403236,-26.310633,-26.347002,-28.05374,-27.958967,-28.147783,-28.693668,-27.156956,-27.121395,-27.037407,-26.338375,-26.443985,-26.29105,-26.134819,-26.152462,-26.105597,-28.487276,-28.698267,-27.596783,-29.102201,-29.615746,-27.744055,-27.265371,-29.764793,-28.836733,-26.956867,-25.427225,-25.083391,-25.133047,-26.765665,-25.451513,-25.94841,-26.480244,-25.103775,-24.998491,-24.233446,-24.32497,-24.724802,-24.852211,-25.255697,-25.332058,-25.817057,-25.60691,-25.659092,-25.94696,-25.746248,-26.00407,-25.626856,-25.233429,25.180777,25.397545,17.812128,18.104368,17.997192,17.810886,17.737514,17.12944,17.30531,17.351881,17.33373,23.381172,23.625523,23.883234,23.966745,23.442478,23.121403,21.13155,21.007784,23.37576,26.03139,25.949352,28.126232,28.306992,28.488054,28.634947,26.619204,27.567125,28.362312,28.242678,28.292582,22.111515,21.819033,22.509998,22.0114,22.018661,21.712286,22.128937,22.309853,22.5046,23.508818,23.896065,24.715515,24.7177,25.045095,24.97879,25.123425,25.40288,25.180725,24.071865,18.785027,19.70322,19.367138,19.082817,18.498072,18.143078,18.252544,18.210535,18.190702,19.929756,19.542236,19.84655,19.955584,19.81022,20.129873,19.652637,21.926113,21.355007,21.868511,22.227976,22.028883,21.746078,21.363104,19.926231,20.041733,17.012165,17.039246,20.539701,20.896559,21.770508,22.415909,23.03416,23.35997,24.008884,24.048416,23.77676,24.51182,23.357878,22.354885,23.959314,23.474207,22.97532,23.391657,23.124195,22.020073,21.983389,22.99294,24.633564,25.1959,25.303345,26.105682,26.2931,26.815092,27.160404,26.573463,27.096325,26.914574,27.437115,27.576471,27.803297,27.664995,28.09028,26.912537,28.327078,28.317202,26.997189,27.436224,27.287716,27.500956,27.58005,27.65827,-3.816295,-2.37648,-2.5670092,-2.2302434,-3.0791328,-2.8235724,-2.3502734,-1.3452778,0.07005427,0.04978677,0.30307832,-0.5265765,-1.5961335,-0.81824976,-1.2810395,-0.48472533,-0.44979635,-0.87949866,-0.7831606,-0.8029205,-1.3389487,-0.83048475,-0.16831651,-0.07676393,1.9157606,4.2913623,4.9737716,3.2285144,5.3778806,2.725711,3.521555,3.3254752,2.8085253,2.5304298,2.560573,2.3117702,3.4762228,4.132032,3.4798377,4.4527125,4.5181956,4.356462,4.169701,4.291896,3.5311425,4.5096784,3.8411295,4.3177676,4.1308007,3.6530578,3.5102644,3.4334178,4.456838,4.20727,3.202762,2.7529504,4.5765886,4.9219084,4.9410605,4.7393904,4.5420856,4.0170617,4.010109,3.1381743,2.681869,2.6109042,3.6047025,3.8627982,3.226333,3.5286448,3.7464867,3.8224835,3.7060072,2.8465607,2.642527,1.6013857,1.9326136,1.2917953,2.3777487,5.5636334,3.0780542,3.2696662,3.9423442,2.9787347,2.5579832,2.4101331,3.0964496,3.709908,4.159354,4.4627733,4.1686025,4.2268357,4.313029,4.3441567,4.378478,3.6391668,3.7724025,3.432572,3.0839126,2.8772683,5.0313234,5.212731,3.744342,4.361261,2.2930646,1.040682,11.199,11.578699,14.193734,13.368557,13.431749,13.929621,13.621913,13.905729,13.999098,14.608002,14.795355,14.99896,15.220365,15.3401,15.394026,14.649301,14.61389,14.915403,14.465469,15.033218,15.1162195,14.584727,-8.62156,-8.585916,-4.6351466,-3.660063,-3.7038426,-4.0102377,-4.2237654,-9.479876,-9.847155,-10.002818,-10.08418,-8.793716,-8.76403,-8.723245,-8.765149,-8.634222,-8.151264,-7.948344,-7.7040057,-6.4497075,-6.852263,-6.5109773,-6.858483,-6.8274217,-6.7634087,-6.4381185,-5.3925467,-4.9967628,-4.8577676,-4.784803,-4.777414,-5.4584813,-5.8809443,-5.8603907,-6.051082,-6.45295,-6.8096986,-6.620958,-6.5535407,-6.438396,-5.848212,-5.770369,-5.911103,-5.541093,-5.410951,-5.162777,-5.914867,-5.556424,-4.5765266,-4.999556,-6.801951,-5.6231637,-5.7091837,-6.2198286,-7.8395514,-9.599826,-10.22871,-10.491931,-10.596683,-9.1282425,-9.392063,-9.112575,-8.651945,-8.689853,-7.88092,-8.127984,-2.0174782,-1.823126,-0.49068066,0.9709349,1.1263047,0.9132611,0.068445526,-1.4239627,-1.4628202,-7.139364,-7.1841316,-4.535498,-4.477435,-4.4512234,-4.115199,-3.9091232,-3.8411813,-3.5635245,-2.8888657,-2.7385201,-1.7794839,-1.1703329,-1.1287006,-1.0839059,-1.3451513,-2.1652634,-1.6508372,-1.1903983,-1.2332981,-1.454254,-1.2944477,-0.33547977,0.6005622,0.5462927,2.1073203,0.34418988,1.5402985,1.7343506,2.2143686,4.3663716,4.553118,4.890622,4.81615,4.638714,4.0719333,4.1717777,3.3394186,4.018352,3.784852,2.6868238,3.4795597,2.7324119,2.858111,3.1837933,3.2417905
-15.390227,-15.571489,-15.319104,-15.270929,-15.871084,-16.191967,-16.240026,-11.29139,-10.628534,-11.203747,-9.0001335,-8.419762,-6.971324,-5.4944315,-4.8790007,-0.8769507,0.7107279,1.0813183,2.3251536,1.492224,0.3949448,-3.5251656,-5.6245184,-6.0226803,-4.729807,-5.332873,-5.3042474,-4.284438,-2.257619,-2.1313245,-6.602971,-6.9676003,-7.6430826,-8.179753,-8.754514,-10.723117,-8.655807,-8.696338,-10.457153,-10.918745,-10.285662,-10.776433,-11.289781,-11.443579,-11.843275,-10.642097,-10.39042,-9.092463,-8.885568,-9.61753,-9.792629,-9.752243,-9.3487015,-9.121168,-9.1085005,-10.566204,-10.7091875,-9.007879,-9.215405,-11.307465,-10.542568,-9.575113,-10.376468,-7.836832,-5.52127,-6.351478,-1.7441273,-0.7511919,0.26539093,1.5409154,2.4857752,3.04122,4.4114137,4.3960867,5.1523304,6.0584393,5.7631063,6.836861,7.7940073,8.220688,8.042628,8.6840725,8.956302,9.374316,9.573549,9.924396,10.43719,10.466418,-0.5551956,-0.9986191,-0.9266992,0.42569038,0.46794373,0.47775513,-0.8909439,-0.7251686,-0.86891156,-2.0373588,-2.3565185,-3.7365057,-2.9790561,-2.7185318,-2.5263324,-2.2411559,-1.9483767,-2.648966,-2.3413987,-1.5883274,-1.3936385,-1.4426638,-1.3878033,-0.8620755,-0.7850053,-0.77012014,-3.2282813,-3.9538355,-4.5945525,-5.3563457,-5.328859,-6.856106,-5.3545294,-4.6574774,-4.4051332,-3.729539,-3.2010014,-2.5868065,1.1653299,1.2997977,0.36270383,-0.43416002,0.015602173,0.83095574,0.56277204,0.6323091,3.9717536,9.082331,9.924493,10.623422,10.809239,11.111869,11.125859,11.438015,11.566906,11.921925,11.881833,12.305246,12.649417,13.155985,13.780788,13.100939,13.443792,13.124899,13.236263,12.625211,12.344847,4.306766,4.0906434,3.8058176,4.5000434,2.7385542,2.0600774,1.2180959,-0.29982123,-0.3881922,-1.1618202,-1.3443388,-1.6349965,6.3282523,-1.6636709,-1.0394293,-0.588471,9.937889,9.978696,9.854535,10.067929,8.893128,8.16452,7.0903406,7.3011456,5.3470674,5.006822,4.2281303,3.7303965,4.2921753,3.6453488,3.9279253,3.1515586,1.8861407,1.307912,1.1480967,1.1431701,1.4471968,1.6348724,8.174466,8.307524,8.909655,10.510659,9.673055,9.93433,8.956052,9.380633,9.819377,8.326268,6.354908,3.053014,4.483391,3.8247564,3.0333874,3.1713877,3.928146,2.2762074,-1.6930536,-1.7536391,-2.1163778,-2.215215,-2.484667,-2.0643268,-2.4833865,-8.737479,-9.172121,-10.496975,-8.563644,-11.952956,-8.251788,-7.287149,-7.6386676,-4.5002327,-4.1816254,-3.8144999,-3.8125436,-4.6974735,-4.787028,-5.6864915,-5.3859076,-5.1308413,-5.282396,-4.549036,-4.9018674,-5.2697687,-5.711749,-5.5704694,-9.997667,-10.247276,-10.413195,-10.291491,-10.105714,-11.311998,-8.507556,-11.67874,-7.288888,-6.723,-6.077868,-5.194275,-3.6813002,-3.5340202,-4.780633,-4.303993,-3.9250052,-2.7931006,-3.3484123,-4.4938316,-3.930911,-3.3117347,-2.854879,-3.8818448,-4.3048677,-2.4654722,-2.0206263,-5.3455915,-6.0826693,-9.043703,-9.057016,-10.158602,-11.320445,-8.5789585,-10.2286005,-8.15537,-3.634872,-3.836007,-3.8455315,-3.9242518,-3.2984393,-3.319859,-3.1270418,-3.327487,-3.019514,-2.6255746,-2.6987586,-2.2910154,-1.9299669,-2.2055585,-1.575508,-1.3843217,-2.002227,-1.2733934,-1.4973906,-2.033649,-1.7509204,-2.188398,-5.9155273,-6.27785,-6.327151,-12.000221,-12.561137,-12.803944,-14.135268,-14.558779,-14.959624,-15.886235,-15.849386,-2.751498,-15.714721,-14.162459,-13.662311,-13.04087,-12.183825,-10.342976,-10.546902,-11.569126,-9.864322,-10.233557,-10.943955,-9.998962,-10.533315,-9.950401,-11.997642,-12.009963,-12.118373,-12.764439,-12.053855,-12.824987,-8.937966,-10.697445,-9.269638,-8.1348915,-8.491271,-7.8341637,-2.7049022,-2.508435,-2.3891354,-8.542311,-8.472811,-8.956979,-8.642051,-7.650566,-4.6124935,7.0170937,7.010166,7.3748765,6.5942354,6.7590804,5.0032206,3.363593,2.9152253,2.1329489,2.036061,1.5859301,1.3949081,1.109996,0.39135468,0.2636263,-0.3763283,-0.5435911,-1.0609391,-0.7264582,-0.17290673,13.376791,13.305949,13.426141,12.722484,12.505647,11.658761,11.704428,11.519359,11.554603,10.818736,10.591574,9.754403,-6.026902,8.675778,7.7814565,7.6059413,12.018427,11.933773,11.252269,10.211657,9.350333,8.665078,9.401639,9.302564,10.170002,9.87721,9.932472,10.025475,10.589515,10.754036,10.889337,10.692242,8.469587,7.6675916,6.854334,6.645614,6.278846,5.8122787,11.46298,11.461917,11.063084,9.869943,9.583868,8.956441,8.937697,8.196096,7.8726277,7.898208,9.778555,9.685468,9.131419,8.728998,8.983083,9.248109,9.029917,9.510726
2.919263,3.238242,3.5190759,4.001743,4.638192,5.299406,5.5293684,5.566178,6.0830812,-1.9470788,-1.8877316,-1.5897101,-1.7155058,-1.3748555,-0.874761,-0.18871368,-0.10024771,-0.21747807,1.5224226,1.1967523,2.529426,2.6663382,3.3299983,2.811106,3.1291761,3.6856687,4.3378186,4.7463665,5.045495,5.304034,4.703853,4.7505937,4.6459217,5.1024537,-4.78037,-4.726331,-5.2290325,-6.077775,-5.9663424,-6.4733825,-7.299651,-7.727959,-7.9574122,-12.9812355,-13.807068,-14.501834,-14.794523,-14.554428,-15.294704,-15.506143,-16.075954,-16.26955,-18.59574,-19.289915,-19.943205,-20.215622,-20.60443,-21.11754,-21.302862,8.113259,8.216577,7.957745,9.665821,9.381757,9.898837,10.047995,10.789228,10.74053,12.516049,12.733318,12.266761,13.449275,12.77277,12.716776,12.127346,8.937884,7.838661,7.510539,6.970998,6.5408664,6.7930803,6.3482604,3.3271275,2.897465,-2.1785512,-2.473385,-2.7649167,-3.3213942,-3.2040482,-3.4619584,-4.2434354,-7.054651,-7.66125,-8.556758,-8.689853,-8.55236,-9.927831,-13.18129,-13.16072,-14.635502,-14.866129,-14.497159,-15.559547,-15.699266,-16.951376,-17.370571,-18.301388,-19.047865,-19.314848,-19.442877,-20.051615,-20.619692,-21.298864,-21.049883,6.1690607,5.724638,6.8883424,6.058177,6.0794277,6.98655,7.2157807,7.6314697,7.9814725,8.164727,8.954984,9.06463,10.566161,10.951907,11.057889,11.037485,2.6464753,2.3809142,2.2895794,1.4219527,1.8176455,1.8447459,1.1405813,1.4658695,1.2397069,1.3844074,1.9578997,1.3381175,2.6724591,3.0021007,3.8637304,5.580979,5.521206,5.3554883,4.0453463,3.8099253,-3.210463,-3.3443723,-3.7243974,-4.667915,-5.488127,-5.658109,-5.764482,-6.9436207,-6.5927625,-7.478582,-7.7332406,-8.041682,-9.820262,-12.9880705,-13.163872,-13.836639,-13.987009,-14.192991,-13.977681,-14.649117,-15.3578205,-16.139103,-18.010643,-18.44246,-18.775784,-19.131266,-19.958658,-20.357138,-20.550331,4.745781,5.2954965,5.0556555,5.038066,5.255013,7.0782914,7.614379,8.492091,8.79413,9.74029,10.391311,9.906468,10.182028,10.246356,9.120129,9.46574,8.482159,7.7399917,7.421281,6.90063,6.212689,6.385861,5.9570384,5.9245605,6.4919066,6.449425,6.587423,6.5633626,5.771022,5.670834,3.5459385,2.1796699,1.7437649,1.6589044,1.4297872,1.3659817,1.2116238,0.8319218,0.73003674,1.2335259,1.5869731,1.4710246,2.2707207,3.4611206,4.182103,2.6366546,2.6897779,4.284257,5.6586,5.7055955,5.634027,6.250356,6.6949887,7.3849435,7.4716516,7.9435863,8.184244,6.796382,6.790924,6.708449,5.6245537,6.301534,5.706797,6.067601,5.8725038,5.5271683,5.5038776,5.5294642,5.0433645,4.68277,4.936857,4.136403,4.0517077,4.3649263,4.3463407,4.152439,5.233155,6.4491982,8.05892,8.223126,8.627017,8.932508,6.2179,6.1561365,6.0089197,5.5679827,6.026281,6.0614243,6.6172185,6.621382,6.426962,9.21941,9.453879,9.764792,9.642772,10.095031,9.898557,10.338495,10.482629,10.09417,7.662245,7.487797,7.915195,7.6397815,8.290364,8.11934,8.531125,1.7480408,1.2178553,1.0844905,-0.123295315,-0.7086193,-0.55922073,-0.9721643,-1.375614,-1.4804792,-1.9203783,-1.7093352,-1.1999118,-1.1581938,-0.585103,-0.39628208,-0.061994024,0.2982619,-0.023976026,0.1764922,0.50385875,0.63358057,0.92375785,0.76575106,0.43207744,0.42812443,0.5878755,0.83603776,0.9932462,0.5729392,1.4986919,1.4745914,1.8695323,3.5149617,4.3860073,4.432923,4.08042,3.338548,4.4793653,7.4878016,7.4012012,8.293771,8.189298,8.04018,8.513944,8.348241,8.41738,8.475874,8.42863,8.077464,8.541358,8.91808,9.009217,9.110281,9.296702,9.458075,-0.16224861,0.03758959,-0.45582125,-1.7949728,-3.0959582,-3.7566938,-4.128471,-4.7001595,-5.2548294,-5.231013,-5.3977327,-5.4273252,-3.8332915,-3.938663,-4.21185,-4.264499,-4.90056,-4.919103,-4.289042,-4.189025,-3.997887,-4.2959943,-3.6332934,-3.206089,-2.8123636,-2.4467645,-3.2729871,-4.684338,-3.168545,-3.554987,-3.2403255,-1.7705762,-1.8016157,-1.4735771,-1.7832497,-1.7944053,-0.9794237,-0.98259187,-0.71505713,-0.00989142,0.8179534,1.1487299,1.3677583,2.7474923,1.7210867,2.08596,2.0085323,2.3428607,3.4991941,5.6843524,6.083802,6.4727607,6.2629514,6.5331097,5.6864157,5.4104514,5.742725,6.410862,10.091069,10.148644,10.296951,10.683255,10.378373,10.568935,10.01252,-1.0358292,-18.252287,-14.88406,-15.529508,-16.129257,-15.484347,-15.455297,-15.600645,-15.335915,-14.907851,-14.930015,-14.349712,-12.282779,-12.298179,-12.828994,-12.329866,-13.281107,-14.514394,-16.160397,-16.75032,-16.58006,-16.610842,-15.969944,-15.534843,-15.002563,-14.480754,-14.047685,-14.318995,-14.41929,-15.303338,-16.855734,-18.284428,-18.557093,-17.864107,-18.143852,-17.406403,-17.486588,-14.803906,-14.4686,-14.413163,-14.063132,-14.437458,-15.386375,-15.888936,-16.2034,-16.046143,-15.782478,-15.8536415
-1.7912753,-1.4496542,-1.2576556,-1.4868954,-1.1812409,-2.354984,-2.7931979,-3.3318303,-3.588903,-4.0384793,-4.800353,-3.853674,-4.613626,-4.3397284,-5.188327,-4.6353555,-4.4238863,-5.2898717,-6.164737,-7.666885,-6.5210233,-5.644119,-8.021804,-8.200158,-8.272568,-8.915881,-8.563956,-9.1401205,-9.301311,-9.978199,-9.378535,-10.028655,-9.844704,-9.188977,-9.177532,-8.876123,3.4780169,2.2885945,2.7808218,2.650725,2.2624598,2.89769,3.379761,3.8058963,4.45893,5.4404607,6.0294924,5.5306478,7.191611,6.316205,6.3733144,5.848244,4.2701254,3.7742655,3.528823,2.912324,3.3065228,3.3665593,1.8991979,1.9184227,0.67585295,0.952548,-0.38337943,-1.3637825,-2.4248955,-1.8242897,-2.2516594,-3.5444145,-2.992527,-4.79677,-5.9482927,-6.975168,-7.5269413,-0.45906812,-0.2906197,0.16140586,0.4044344,0.339767,0.9578913,1.1098721,2.3052704,4.9284267,5.0504065,4.9454203,1.492565,1.5144055,-1.125698,-0.3598213,-0.95700765,-1.7324296,-0.5749851,-0.7856334,-0.95007604,-2.534147,-1.7102734,-3.8212996,-8.152321,-8.631308,-9.490148,-5.754357,-5.894544,-6.6504693,-6.8117337,-6.069378,-6.876231,-7.107099,-7.03356,-7.4180093,-8.001334,-6.913825,-7.3957763,-7.3368835,-6.3821135,-6.707482,-5.9682045,-5.8500614,5.210734,5.9737287,6.611252,7.4146156,8.678109,9.448668,10.036872,10.688328,11.63162,11.56416,12.630808,12.473771,10.903413,9.9486685,9.824685,9.125471,8.231086,8.276527,7.8797035,7.959525,7.731108,7.2387624,7.488022,7.7606463,1.1021163,1.1010044,-3.7976515,-4.518679,-5.498895,-6.4765825,-6.375307,-5.943104,-7.131179,-7.4217734,-7.0989566,-5.7105184,-8.467649,-8.839649,-9.740644,-3.7416759,-3.55143,-3.898159,-3.5496397,-3.9472303,-3.8177826,-3.795015,-3.9866116,-4.3146696,-4.7588067,-4.5237536,-4.623961,-4.1532173,-3.2929397,-2.9761312,-2.3509624,-2.214131,-2.2064385,8.286757,8.586955,8.706912,10.717054,10.497015,11.129068,11.897436,14.174819,14.521046,13.048406,13.517062,13.377789,11.690473,12.653405,12.928189,13.442443,13.72388,13.7462225,12.827252,12.546299,12.8243885,11.934448,11.23292,10.766213,2.5865977,2.5984623,-1.9721974,-1.4418201,-3.1294143,-4.1650195,-3.0272052,-2.6792445,-3.4710407,-4.935915,-4.65178,-4.5520315,1.9939095,2.519716,2.74881,1.4227492,-15.522799,-16.128769,-15.714381,-16.539154,-16.821482,-16.57068,-15.99285,-15.901603,-16.46453,-16.44437,-17.0692,-17.77466,-17.668573,-17.533665,-18.011784,-18.6281,17.307627,17.81452,18.454996,20.067284,20.481459,20.993717,21.419426,22.055107,21.739017,22.338932,22.205862,21.50244,21.413458,20.882723,20.6751,20.055416,20.17553,19.459301,19.489832,19.297697,19.28779,9.991715,9.569984,9.558935,10.720965,10.3280945,9.06977,9.527415,7.910492,7.4198213,6.5743175,5.9666405,5.7893333,5.1283236,5.098984,-2.826555,-3.781979,-5.593603,-5.940041,-5.2396436,-5.6284266,-8.884442,-8.643203,-11.308092,-12.349789,-11.96313,-12.569339,-13.147306,-14.161077,-14.597594,-15.571988,-15.906741,-16.845697,-16.351128,-16.960833,-17.473753,-17.856094,11.30587,11.994113,11.958786,13.337609,13.761809,14.090107,14.298881,15.325598,15.746324,17.03625,17.024267,16.10348,16.854141,15.852946,15.543769,15.076963,13.151739,12.681427,12.326154,10.857376,10.013573,10.411463,-2.9615695,-2.8584788,-3.1784248,-3.1786182,-3.5337572,-3.5354414,-4.457957,-4.2828436,-5.01259,-6.1157413,-5.454974,-7.466076,-7.713715,-5.1954436,-4.8537245,5.3616514,6.2293487,7.4738975,8.271251,10.484159,10.929033,9.905108,10.017705,8.281082,8.46857,9.07071,-1.737216,-1.6535066,-1.853212,-1.6015358,-2.3105395,-2.0543323,-5.096362,-4.768687,-5.5450473,-6.8096476,-6.4841175,-7.5913277,-6.4699225,-5.5617557,-5.070606,-10.504931,-10.954804,-11.924397,-12.397213,-11.753129,-13.436674,-14.116414,-15.412323,-15.710416,-16.250145,-16.500977,-16.871342,-17.458334,-17.466038,-18.061497,-18.014803,-18.411203,9.79905,10.86674,11.253053,10.765089,11.222013,11.828733,12.197233,12.590083,13.2395935,13.836754,15.411962,15.622715,15.787796,16.226809,15.61437,15.39849,12.622582,13.084815,11.208027,10.651702,9.954178,9.347861,8.224347,7.501952,1.5066923,1.4409631,2.391625,2.5152345,2.2371845,2.0071535,1.0771922,1.4852781,1.1401591,-0.051970623,-0.7769738,-1.1759559,-3.7346063,-4.300741,-4.494376,-10.422237,-10.852246,-11.133505,-11.772321,-12.028303,-12.710323,-13.928623,-14.5911665,-15.228222,-15.975429,-16.26121,-16.665312,-17.336313,-16.60104,-16.177896,-16.425219,-15.483942,-14.511561,8.42676,8.713367,9.919693,10.063365,10.579232,11.011152,10.9521885,12.154062,12.819886,13.1674,14.625721,14.922894,14.746036,14.521645,11.993681,10.537289,9.610566,9.076218,10.047815,9.3267765,8.891521,8.882474,8.498727,8.669668,3.1183665,3.1255798,2.02874,2.0770721,1.7101667,1.4892459,0.6354646,0.9144628,0.65609103,-0.52343875,-0.30810452,-0.9131832,-10.909237,-10.6023,-10.471411,-11.1822195,-12.765049,-13.195995,-13.500344,-13.722688,-13.950504,-14.387168,-14.731879,-15.226572,-15.437322,-16.255386,-15.892626,-15.265078,-15.735173,-16.608953,-16.292805,-16.109581,5.1597905,5.1794577,5.316108,4.781215,5.1854706,5.245083,5.783441,5.998332,6.4122005,7.573215,7.386727,7.637958,8.295263,8.159597,7.496803,6.4793034,6.9391065,5.673804,5.449333,4.7533445,3.9093084
