Episode,Steps,Reward
325,196,8.230769231
326,182,8.248466258
327,177,8.266055046
328,188,8.286585366
329,182,8.313069909
330,148,8.33030303
331,177,8.347432024
332,174,8.361445783
333,161,8.387387387
334,156,8.395209581
335,159,8.411940299
336,190,8.443452381
337,146,8.462908012
338,195,8.50295858
339,165,8.513274336
340,189,8.532352941
341,194,8.563049853
342,162,8.584795322
343,189,8.61516035
344,176,8.64244186
345,176,8.666666667
346,198,8.693641618
347,181,8.717579251
348,186,8.767241379
349,197,8.796561605
350,220,8.851428571
351,203,8.888888889
352,220,8.931818182
353,190,8.97733711
354,181,9.011299435
355,215,9.056338028
356,194,9.106741573
357,164,9.114845938
358,176,9.142458101
359,184,9.178272981
360,134,9.188888889
361,204,9.210526316
362,162,9.218232044
363,183,9.242424242
364,112,9.239010989
365,137,9.235616438
366,177,9.243169399
367,178,9.25613079
368,112,9.25
369,172,9.268292683
370,162,9.286486486
371,154,9.30458221
372,177,9.314516129
373,172,9.332439678
374,191,9.347593583
375,179,9.370666667
376,179,9.390957447
377,139,9.392572944
378,192,9.417989418
379,203,9.464379947
380,172,9.484210526
381,168,9.501312336
382,203,9.531413613
383,167,9.569190601
384,169,9.59375
385,200,9.618181818
386,175,9.647668394
387,204,9.695090439
388,177,9.706185567
389,192,9.727506427
390,204,9.774358974
391,147,9.777493606
392,182,9.801020408
393,132,9.804071247
394,179,9.822335025
395,149,9.827848101
396,177,9.848484848
397,195,9.891687657
398,192,9.917085427
399,152,9.917293233
400,191,9.9575
401,194,9.980049875
402,188,10.00248756
403,142,10
404,171,10.01237624
405,151,10.02222222
406,192,10.06403941
407,192,10.08599509
408,162,10.09803922
409,195,10.10757946
410,164,10.12195122
411,224,10.14841849
412,166,10.1723301
413,191,10.1937046
414,192,10.21497585
415,170,10.23373494
416,153,10.23798077
417,150,10.24220624
418,183,10.26076555
419,180,10.29594272
420,190,10.32619048
421,180,10.35154394
422,187,10.36966825
423,203,10.39952719
424,169,10.41273585
425,195,10.45176471
426,138,10.4600939
427,164,10.46370023
428,187,10.49065421
429,160,10.4965035
430,147,10.50697674
431,212,10.52668213
432,162,10.54166667
433,168,10.55889145
434,200,10.59907834
435,157,10.60689655
436,192,10.64449541
437,211,10.67734554
438,196,10.71461187
439,177,10.74943052
440,179,10.76590909
441,201,10.77777778
442,176,10.7918552
443,173,10.80586907
444,133,10.80630631
445,132,10.80224719
446,129,10.80044843
447,107,10.78747204
448,136,10.79241071
449,164,10.80400891
450,176,10.82444444
451,177,10.82926829
452,147,10.8340708
453,138,10.83222958
454,173,10.84581498
455,188,10.85494505
456,156,10.86403509
457,169,10.88621444
458,131,10.88427948
459,148,10.89106754
460,220,10.91304348
461,207,10.95010846
462,184,10.96969697
463,171,10.98272138
464,162,11.01077586
465,196,11.02580645
466,187,11.0472103
467,129,11.04496788
468,95,11.03418803
469,177,11.0554371
470,165,11.06808511
471,172,11.09766454
472,130,11.1059322
473,178,11.1141649
474,131,11.11181435
475,203,11.14736842
476,171,11.16596639
477,145,11.16352201
478,121,11.15899582
479,195,11.18371608
480,115,11.175
481,131,11.17255717
482,165,11.17634855
483,167,11.18012422
484,170,11.18595041
485,174,11.21443299
486,187,11.23662551
487,154,11.24435318
488,174,11.25614754
489,177,11.26175869
490,160,11.27142857
491,187,11.2790224
492,135,11.27845528
493,199,11.31237323
494,162,11.33805668
495,200,11.37171717
496,204,11.39112903
497,153,11.38832998
498,202,11.42168675
499,194,11.44488978
500,174,11.472
501,188,11.48702595
502,169,11.5059761
503,159,11.50894632
504,117,11.50198413
505,163,11.51287129
506,187,11.52766798
507,196,11.5581854
508,188,11.57086614
509,177,11.57367387
510,149,11.57647059
511,168,11.58708415
512,156,11.58789063
513,181,11.60038986
514,182,11.62840467
515,207,11.66019417
516,151,11.65891473
517,173,11.67117988
518,191,11.67760618
519,161,11.68593449
520,199,11.71730769
521,177,11.7293666
522,168,11.73371648
523,160,11.75717017
524,194,11.76335878
525,136,11.76
526,170,11.76425856
527,188,11.78368121
528,194,11.80113636
529,166,11.81096408
530,142,11.80943396
531,190,11.83804143
532,193,11.85338346
533,181,11.85741088
534,199,11.87453184
535,168,11.89906542
536,137,11.89738806
537,164,11.90689013
538,162,11.91635688
539,152,11.92207792
540,164,11.94444444
541,194,11.97227357
542,158,11.99446494
543,178,12.02025783
544,154,12.02757353
545,173,12.03119266
546,169,12.05494505
547,180,12.08043876
548,133,12.08394161
549,183,12.08925319
550,200,12.10909091
551,187,12.1215971
552,172,12.13043478
553,188,12.15732369
554,171,12.16606498
555,167,12.17657658
556,104,12.16726619
557,151,12.16696589
558,122,12.16129032
559,140,12.15921288
560,136,12.15535714
561,200,12.17112299
562,160,12.17793594
563,182,12.19005329
564,171,12.20035461
565,170,12.20884956
566,100,12.19787986
567,108,12.18871252
568,135,12.18661972
569,151,12.18629174
570,140,12.19122807
571,180,12.19614711
572,178,12.20804196
573,157,12.21291449
574,162,12.21428571
575,176,12.2226087
576,190,12.24131944
577,132,12.23743501
578,148,12.23529412
579,173,12.24352332
580,185,12.24827586
581,149,12.25301205
582,198,12.28006873
583,172,12.28816467
584,213,12.30993151
585,147,12.30940171
586,163,12.3105802
587,182,12.32027257
588,193,12.3452381
589,215,12.36672326
590,185,12.38305085
591,179,12.38747885
592,147,12.38513514
593,211,12.41146712
594,168,12.43265993
595,153,12.43193277
596,182,12.44127517
597,193,12.45896147
598,179,12.46822742
599,170,12.48914858
600,1259,12.50333333
601,191,12.52745424
602,188,12.53654485
603,203,12.56384743
604,194,12.57615894
605,174,12.59834711
606,204,12.61881188
607,161,12.62438221
608,158,12.64144737
609,157,12.6453202
610,180,12.65409836
611,128,12.6497545
612,158,12.65522876
613,120,12.65252855
614,215,12.67263844
615,233,12.68292683
616,127,12.67857143
617,240,12.69205835
618,179,12.70064725
619,184,12.71082391
620,181,12.71935484
621,197,12.73913043
622,138,12.73633441
623,137,12.73354735
624,183,12.74198718
625,152,12.7408
626,177,12.75399361
627,157,12.76395534
628,161,12.76433121
629,160,12.76311606
630,178,12.77619048
631,166,12.7955626
632,190,12.79746835
633,149,12.79462875
634,200,12.81861199
635,181,12.82047244
636,230,12.84591195
637,180,12.86656201
638,129,12.86206897
639,179,12.86541471
640,130,12.8609375
641,162,12.87051482
642,157,12.86760125
643,168,12.88646967
644,195,12.90838509
645,165,12.91317829
646,150,12.92260062
647,153,12.91962906
648,165,12.92592593
649,144,12.9229584
650,208,12.93230769
651,193,12.94316436
652,173,12.95092025
653,212,12.97396631
654,131,12.96941896
655,182,12.97099237
656,135,12.96646341
657,109,12.95738204
658,146,12.96048632
659,206,12.96813354
660,139,12.96515152
661,188,12.97276853
662,258,12.99546828
663,300,13.01659125
664,201,13.02710843
665,184,13.03609023
666,121,13.02852853
667,168,13.04647676
668,180,13.0508982
669,157,13.04932735
670,239,13.05671642
671,171,13.06110283
672,135,13.05505952
673,238,13.07578009
674,203,13.08902077
675,212,13.10222222
676,186,13.10502959
677,194,13.10782866
678,189,13.11061947
679,148,13.10603829
680,167,13.10588235
681,191,13.1174743
682,143,13.1143695
683,652,13.12737921
684,191,13.14619883
685,191,13.15912409
686,170,13.15889213
687,146,13.16593886
688,131,13.15843023
689,133,13.1509434
690,192,13.16376812
691,193,13.18089725
692,211,13.19508671
693,152,13.1976912
694,205,13.21325648
695,142,13.20863309
696,160,13.22413793
697,238,13.24533716
698,195,13.252149
699,153,13.25178827
700,222,13.27428571
701,222,13.27960057
702,128,13.27207977
703,170,13.27596017
704,167,13.29261364
705,205,13.31347518
706,240,13.33427762
707,301,13.35077793
708,190,13.36299435
709,197,13.37094499
710,209,13.39295775
711,170,13.41068917
712,156,13.40589888
713,189,13.41093969
714,176,13.42717087
715,175,13.43216783
716,178,13.43296089
717,209,13.43933054
718,148,13.43732591
719,156,13.43393602
720,244,13.45138889
721,158,13.44937587
722,145,13.44459834
723,175,13.46058091
724,177,13.46961326
725,200,13.47310345
726,153,13.47658402
727,158,13.48555708
728,199,13.49587912
729,201,13.51028807
730,126,13.50547945
731,162,13.50889193
732,156,13.51229508
733,135,13.50613915
734,176,13.52316076
735,200,13.53333333
736,200,13.54211957
737,202,13.56037992
738,207,13.56504065
739,371,13.57374831
740,198,13.57567568
741,155,13.57894737
742,190,13.58490566
743,157,13.58277254
744,186,13.58467742
745,93,13.57315436
746,164,13.58847185
747,168,13.5957162
748,199,13.60561497
749,189,13.61682243
750,179,13.624
751,221,13.63249001
752,198,13.65026596
753,322,13.6560425
754,130,13.65119363
755,158,13.65562914
756,201,13.67460317
757,175,13.67503303
758,220,13.67941953
759,164,13.69301713
760,165,13.69210526
761,179,13.68331143
762,194,13.69553806
763,177,13.69724771
764,199,13.70549738
765,183,13.72156863
766,191,13.72976501
767,175,13.73402868
768,144,13.72916667
769,186,13.73472042
770,217,13.75454545
771,143,13.74967575
772,230,13.76165803
773,222,13.78137128
774,188,13.79069767
775,199,13.79741935
776,174,13.79896907
777,193,13.80566281
778,213,13.81362468
779,158,13.81643132
780,170,13.81923077
781,148,13.81946223
782,198,13.82608696
783,137,13.82630907
784,164,13.83035714
785,180,13.83949045
786,136,13.83587786
787,146,13.83354511
788,153,13.83629442
789,230,13.84537389
790,156,13.85316456
791,208,13.86725664
792,209,13.88510101
793,169,13.889029
794,134,13.88413098
795,141,13.88176101
796,207,13.89447236
797,157,13.89335006
798,147,13.89974937
799,175,13.91489362
800,201,13.92375
801,194,13.93882647
802,161,13.94264339
803,197,13.95890411
804,144,13.95522388
805,140,13.95652174
806,148,13.95409429
807,150,13.95539033
808,203,13.96287129
809,151,13.96044499
810,178,13.9654321
811,171,13.98027127
812,175,13.99507389
813,222,14.01476015
814,131,14.01474201
815,142,14.01472393
816,221,14.03431373
817,206,14.03549572
818,183,14.05134474
819,111,14.04395604
820,222,14.0597561
821,91,14.04872107
822,168,14.05352798
823,140,14.05103281
824,191,14.05218447
825,156,14.05454545
826,114,14.04842615
827,160,14.05199516
828,159,14.06400966
829,184,14.07961399
830,139,14.08072289
831,172,14.08182912
832,152,14.08052885
833,147,14.07803121
834,121,14.07194245
835,183,14.07664671
836,207,14.08971292
837,149,14.08721625
838,172,14.10143198
839,189,14.10846246
840,196,14.11666667
841,181,14.117717
842,169,14.1175772
843,164,14.12099644
844,159,14.12322275
845,141,14.12071006
846,132,14.11583924
847,130,14.11097993
848,222,14.125
849,177,14.13898704
850,108,14.13176471
851,193,14.1480611
852,163,14.14788732
853,200,14.15592028
854,179,14.16510539
855,148,14.17076023
856,202,14.17873832
857,168,14.18086348
858,171,14.18531469
859,204,14.19441211
860,166,14.20116279
861,128,14.19628339
862,168,14.19953596
863,200,14.20625724
864,144,14.21064815
865,155,14.20924855
866,169,14.21247113
867,157,14.21914648
868,144,14.21543779
869,170,14.21864212
870,195,14.22643678
871,173,14.22732491
872,156,14.22591743
873,118,14.2187858
874,162,14.22196796
875,118,14.216
876,250,14.23630137
877,174,14.24515393
878,163,14.24487472
879,201,14.26166098
880,131,14.25681818
881,169,14.2599319
882,198,14.27210884
883,200,14.2785957
884,165,14.2918552
885,195,14.29378531
886,123,14.28893905
887,166,14.29086809
888,155,14.29391892
889,172,14.2992126
890,129,14.29438202
891,212,14.30639731
892,160,14.31726457
893,169,14.32138858
894,194,14.33668904
895,156,14.33854749
896,164,14.33816964
897,150,14.33556299
898,190,14.34187082
899,154,14.34371524
900,143,14.34333333
901,102,14.33518313
902,123,14.33037694
903,113,14.32447398
904,138,14.32632743
905,183,14.33922652
906,184,14.35209713
907,161,14.36383682
908,141,14.36013216
909,113,14.35753575
910,144,14.35714286
911,191,14.36443469
912,194,14.37828947
913,111,14.37239869
914,166,14.38512035
915,183,14.39125683
916,152,14.3941048
917,149,14.39912759
918,113,14.39215686
919,115,14.38628945
920,180,14.38695652
921,114,14.38110749
922,207,14.38720174
923,158,14.39869989
924,125,14.39718615
925,112,14.39135135
926,197,14.40712743
927,163,14.40992449
928,189,14.42025862
929,206,14.42411195
930,195,14.4311828
931,176,14.43931257
932,120,14.43347639
933,132,14.43301179
934,165,14.43683084
935,171,14.43743316
936,136,14.43482906
937,229,14.45144077
938,186,14.45735608
939,107,14.45047923
940,202,14.46170213
941,158,14.46439957
942,169,14.4670913
943,158,14.46977731
944,216,14.47775424
945,192,14.48253968
946,172,14.48308668
947,179,14.48257656
948,171,14.49472574
949,113,14.48893572
950,203,14.49473684
951,202,14.50998948
952,171,14.51365546
953,214,14.52990556
954,127,14.52515723
955,191,14.5382199
956,197,14.54811715
957,195,14.553814
958,168,14.55323591
959,192,14.5620438
960,145,14.56145833
961,197,14.57648283
962,189,14.58212058
963,209,14.59709242
964,149,14.59439834
965,200,14.60518135
966,145,14.60559006
967,169,14.60910031
968,192,14.62706612
969,192,14.64086687
970,209,14.6556701
971,198,14.67044284
972,114,14.66460905
973,165,14.66084275
974,160,14.66735113
975,198,14.67794872
976,177,14.68237705
977,206,14.69703173
978,161,14.6993865
979,173,14.71092952
980,206,14.72040816
981,129,14.7196738
982,139,14.71588595
983,135,14.71515768
984,176,14.7195122
985,170,14.71979695
986,120,14.71399594
987,158,14.71327254
988,192,14.72672065
989,166,14.73003033
990,166,14.73131313
991,157,14.73360242
992,150,14.73387097
993,158,14.74420947
994,143,14.7444668
995,181,14.75276382
996,198,14.76305221
997,197,14.77231695
998,127,14.77154309
999,108,14.76476476
1000,171,14.768
1001,176,14.77522478
1002,170,14.7754491
1003,155,14.777667
1004,180,14.78486056
1005,131,14.78109453
1006,202,14.79522863
1007,189,14.79642502
1008,146,14.79662698
1009,158,14.79781962
1010,175,14.7980198
1011,193,14.8041543
1012,121,14.79743083
1013,135,14.79565647
1014,157,14.79783037
1015,183,14.80591133
1016,203,14.81988189
1017,155,14.82202557
1018,160,14.82711198
1019,177,14.83316977
1020,171,14.83529412
1021,145,14.83545544
1022,155,14.84050881
1023,196,14.85434995
1024,169,14.85742188
1025,142,14.85756098
1026,132,14.85380117
1027,180,14.85491723
1028,166,14.85797665
1029,208,14.87172012
1030,147,14.87572816
1031,155,14.87778855
1032,121,14.87306202
1033,166,14.87221684
1034,189,14.87717602
1035,152,14.8821256
1036,185,14.88996139
1037,123,14.8852459
1038,225,14.89595376
1039,177,14.90375361
1040,167,14.90673077
1041,170,14.90970221
1042,182,14.91362764
1043,156,14.91466922
1044,179,14.92145594
1045,173,14.92344498
1046,156,14.92543021
1047,139,14.92168099
1048,152,14.92652672
1049,127,14.92183031
1050,181,14.92952381
1051,156,14.93815414
1052,190,14.95057034
1053,210,14.95441595
1054,155,14.95635674
1055,159,14.95734597
1056,167,14.96022727
1057,196,14.97256386
1058,161,14.97542533
1059,188,14.98772427
1060,175,14.99056604
1061,169,14.99245994
1062,168,15.00282486
1063,205,15.00188147
1064,160,15.0112782
1065,95,15.01032864
1066,158,15.01219512
1067,136,15.01124649
1068,175,15.01404494
1069,176,15.01777362
1070,192,15.02336449
1071,190,15.03548086
1072,184,15.04291045
1073,184,15.04659832
1074,145,15.05027933
1075,172,15.05302326
1076,177,15.06412639
1077,101,15.05663881
1078,170,15.06679035
1079,155,15.06858202
1080,168,15.0712963
1081,162,15.07585569
1082,158,15.07578558
1083,203,15.08217913
1084,197,15.08856089
1085,145,15.08847926
1086,171,15.09392265
1087,269,15.10671573
1088,134,15.10569853
1089,183,15.10560147
1090,147,15.10458716
1091,193,15.11640697
1092,139,15.11263736
1093,217,15.11619396
1094,194,15.12431444
1095,201,15.12968037
1096,185,15.13412409
1097,197,15.1467639
1098,157,15.15118397
1099,138,15.15104641
1100,140,15.15
1101,178,15.15258856
1102,162,15.15517241
1103,144,15.15231188
1104,163,15.1548913
1105,157,15.15656109
1106,159,15.15822785
1107,184,15.16169828
1108,162,15.16606498
1109,200,15.17222723
1110,174,15.17477477
1111,179,15.17821782
1112,215,15.18794964
1113,154,15.18957772
1114,133,15.18581688
1115,167,15.18834081
1116,156,15.18637993
1117,222,15.19516562
1118,184,15.19946333
1119,172,15.20911528
1120,144,15.20625
1121,122,15.20428189
1122,125,15.19964349
1123,143,15.1967943
1124,136,15.1930605
1125,134,15.18933333
1126,148,15.18650089
1127,157,15.19077196
1128,136,15.18705674
1129,153,15.18866253
1130,199,15.19646018
1131,149,15.19628647
1132,136,15.19257951
1133,170,15.19152692
1134,164,15.20017637
1135,195,15.2061674
1136,153,15.2068662
1137,166,15.20932278
1138,160,15.21177504
1139,192,15.21685689
1140,194,15.22807018
1141,232,15.24014023
1142,165,15.24956217
1143,160,15.25021872
1144,125,15.24825175
1145,193,15.25152838
1146,206,15.26352531
1147,182,15.26678291
1148,187,15.27003484
1149,173,15.27937337
1150,183,15.28173913
1151,199,15.28757602
1152,200,15.29600694
1153,209,15.30529055
1154,147,15.30242634
1155,163,15.3047619
1156,140,15.30449827
1157,210,15.31374244
1158,122,15.31174439
1159,183,15.31578947
1160,202,15.31982759
1161,123,15.31524548
1162,215,15.32444062
1163,123,15.31986242
1164,152,15.31958763
1165,172,15.32274678
1166,191,15.32590051
1167,156,15.32562125
1168,174,15.33476027
1169,166,15.34302823
1170,139,15.34017094
1171,162,15.34244236
1172,154,15.34385666
1173,138,15.34015345
1174,239,15.3483816
1175,184,15.35404255
1176,204,15.36479592
1177,188,15.37128292
1178,157,15.37181664
1179,184,15.37828668
1180,203,15.38813559
1181,171,15.39712108
1182,208,15.40524535
1183,200,15.41673711
1184,138,15.41300676
1185,162,15.41097046
1186,178,15.41652614
1187,172,15.42122999
1188,141,15.41750842
1189,148,15.41715728
1190,138,15.41596639
1191,276,15.42989085
1192,113,15.42449664
1193,153,15.42497904
1194,199,15.43634841
1195,181,15.44518828
1196,210,15.4506689
1197,176,15.45363409
1198,122,15.44824708
1199,155,15.44954128
1200,201,15.46
1201,223,15.46378018
1202,165,15.46422629
1203,168,15.46550291
1204,182,15.46843854
1205,120,15.46390041
1206,194,15.47097844
1207,83,15.45981773
1208,140,15.45860927
1209,187,15.46236559
1210,164,15.46446281
1211,143,15.46160198
1212,148,15.45874587
1213,144,15.45836768
1214,167,15.45799012
1215,184,15.46419753
1216,181,15.46792763
1217,156,15.46836483
1218,167,15.46962233
1219,171,15.47169811
1220,201,15.47295082
1221,175,15.47256347
1222,141,15.46972177
1223,166,15.47424366
1224,164,15.48202614
1225,172,15.49061224
1226,153,15.48858075
1227,156,15.49225754
1228,172,15.49674267
1229,146,15.49389748
1230,166,15.49430894
1231,152,15.49471974
1232,238,15.51136364
1233,161,15.51662612
1234,147,15.51944895
1235,190,15.52955466
1236,156,15.52750809
1237,211,15.54405821
1238,199,15.55735057
1239,142,15.55447942
1240,169,15.55887097
1241,149,15.55600322
1242,215,15.56763285
1243,184,15.57843926
1244,134,15.57475884
1245,213,15.58554217
1246,225,15.59711075
1247,190,15.60304731
1248,190,15.60657051
1249,151,15.61569255
1250,234,15.6272
1251,141,15.63229416
1252,130,15.62779553
1253,135,15.62330407
1254,140,15.62519936
1255,195,15.63426295
1256,166,15.6361465
1257,142,15.63564041
1258,176,15.63751987
1259,190,15.64177919
1260,179,15.64365079
1261,190,15.64710547
1262,156,15.64263074
1263,201,15.64924782
1264,162,15.65268987
1265,177,15.6513834
1266,192,15.66192733
1267,207,15.67166535
1268,194,15.67507886
1269,163,15.67297084
1270,151,15.67007874
1271,196,15.67663257
1272,202,15.68396226
1273,188,15.68735271
1274,133,15.68288854
1275,119,15.67764706
1276,183,15.68495298
1277,171,15.69459671
1278,170,15.69640063
1279,219,15.70367475
1280,168,15.70234375
1281,193,15.71506635
1282,154,15.71606864
1283,169,15.71395168
1284,153,15.71105919
1285,201,15.72062257
1286,143,15.72006221
1287,154,15.72027972
1288,203,15.72981366
1289,191,15.73933282
1290,138,15.7372093
1291,178,15.7436096
1292,180,15.75154799
1293,164,15.75019335
1294,146,15.7488408
1295,162,15.75057915
1296,167,15.74691358
1297,164,15.75558982
1298,186,15.7642527
1299,139,15.76058507
1300,201,15.77
1301,154,15.76863951
1302,211,15.77803379
1303,122,15.77359939
1304,181,15.77684049
1305,163,15.77471264
1306,142,15.77335375
1307,165,15.77505738
1308,177,15.78287462
1309,168,15.78456837
1310,167,15.78778626
1311,145,15.78413425
1312,197,15.79496951
1313,130,15.79131759
1314,267,15.80669711
1315,192,15.8121673
1316,173,15.81458967
1317,176,15.82232346
1318,174,15.8262519
1319,146,15.82638362
1320,174,15.8280303
1321,147,15.83043149
1322,205,15.83736762
1323,163,15.83900227
1324,204,15.85347432
1325,150,15.85358491
1326,155,15.85067873
1327,156,15.85154484
1328,153,15.85165663
1329,192,15.86079759
1330,175,15.86541353
1331,197,15.8677686
1332,190,15.87087087
1333,118,15.86646662
1334,186,15.87331334
1335,141,15.87191011
1336,192,15.87275449
1337,202,15.87808527
1338,151,15.88041854
1339,262,15.89544436
1340,210,15.90298507
1341,156,15.90305742
1342,150,15.90312966
1343,194,15.908414
1344,138,15.90699405
1345,189,15.90929368
1346,151,15.90936107
1347,156,15.91017075
1348,160,15.91617211
1349,199,15.92142328
1350,148,15.92
1351,200,15.93486306
1352,132,15.93121302
1353,175,15.93274205
1354,146,15.93279173
1355,148,15.93210332
1356,199,15.9380531
1357,136,15.93441415
1358,158,15.93519882
1359,214,15.93745401
1360,219,15.94779412
1361,131,15.94342395
1362,198,15.94713656
1363,195,15.95084373
1364,109,15.94428152
1365,319,15.94652015
1366,174,15.95314788
1367,167,15.95464521
1368,156,15.95540936
1369,165,15.95763331
