Episode,Steps,Reward
611,1192,123.1129296
612,1086,123.0310458
613,1113,122.9804241
614,1302,123.1368078
615,1273,123.2829268
616,1325,123.4659091
617,1182,123.3808752
618,1038,123.3203883
619,1453,123.6187399
620,852,123.4967742
621,761,123.352657
622,1104,123.3360129
623,1180,123.2905297
624,1102,123.2227564
625,960,123.1168
626,968,123.0063898
627,940,122.877193
628,1323,123.0127389
629,1333,123.3593005
630,1311,123.7031746
631,944,123.5736926
632,1234,123.528481
633,1084,123.4391785
634,737,123.2870662
635,1398,123.2629921
636,922,123.1493711
637,713,123.0392465
638,985,122.9623824
639,1092,122.9405321
640,1292,123.215625
641,399,123.0405616
642,541,122.8753894
643,563,122.7107309
644,667,122.560559
645,877,122.4294574
646,641,122.2678019
647,845,122.1406491
648,456,121.9768519
649,721,121.825886
650,738,121.6707692
651,658,121.5130568
652,450,121.3420245
653,639,121.1852986
654,2713,121.1406728
655,1199,121.4045802
656,1069,121.3551829
657,953,121.2298326
658,1458,121.6231003
659,1126,121.5341426
660,1086,121.4969697
661,993,121.4281392
662,1670,121.7885196
663,971,121.6802413
664,995,121.5677711
665,808,121.4421053
666,963,121.3003003
667,813,121.1889055
668,1103,121.1137725
669,1218,121.0762332
670,12305,121.1850746
671,870,121.076006
672,782,120.9375
673,1130,120.9123328
674,1174,120.8813056
675,1191,120.8666667
676,1042,120.7973373
677,531,120.6469719
678,919,120.5457227
679,1229,120.5169367
680,1287,120.6676471
681,1107,120.6372981
682,1113,120.6158358
683,1054,120.5754026
684,1147,120.6725146
685,1062,120.6423358
686,1065,120.5233236
687,1394,120.8413392
688,1412,121.130814
689,4142,121.3381713
690,976,121.2782609
691,625,121.154848
692,961,121.0794798
693,1032,120.984127
694,1257,121.2521614
695,806,121.1280576
696,1062,121.1005747
697,812,120.9784792
698,1056,120.9398281
699,1078,120.9127325
700,1034,120.8342857
701,1100,120.7617689
702,1378,121.008547
703,1079,120.9800853
704,1023,120.9176136
705,1134,120.8638298
706,1413,121.1133144
707,1192,121.0876945
708,1369,121.3064972
709,1054,121.2609309
710,1261,121.3929577
711,1305,121.6160338
712,1146,121.6025281
713,1357,121.8373072
714,444,121.6834734
715,1194,121.6083916
716,1384,121.8854749
717,1307,122.1101813
718,1127,122.0933148
719,12160,122.2823366
720,1055,122.2125
721,1003,122.1664355
722,1103,122.1357341
723,1117,122.0995851
724,1170,122.0662983
725,1047,122.022069
726,719,121.8966942
727,1225,121.9711142
728,669,121.831044
729,981,121.7283951
730,589,121.6013699
731,1370,121.8577291
732,988,121.75
733,1354,121.9890859
734,1352,122.0776567
735,1242,122.1482993
736,1335,122.2622283
737,2653,122.2089552
738,1233,122.2154472
739,1380,122.3572395
740,1422,122.6405405
